"publ_id";"cite_key"
2035869;"journals/tods/FarragO89"
2035869;"journals/tods/Garcia-Molina83"
2035869;"journals/tods/Lynch83"
2035869;"journals/tods/MohanHLPS92"
2035869;"journals/tods/ONeil86"
2035869;"journals/tods/Weikum91"
2035869;"journals/toplas/Weihl89"
2035869;"journals/toplas/WeihlL85"
2035869;"journals/tse/BernsteinSW79"
2035871;"conf/ifip/Armstrong74"
2035871;"conf/ifip/Codd74"
2035871;"conf/mfcs/Cadiou76"
2035871;"conf/sigmod/BeeriFH77"
2035871;"conf/sigmod/BernsteinST75"
2035871;"conf/sigmod/SchmidS75"
2035871;"journals/tods/Bernstein76"
2035871;"journals/tods/Rissanen77"
2035871;"persons/Codd71a"
2035873;"books/fm/GareyJ79"
2035873;"conf/ac/Gray78"
2035873;"conf/eci/Lausen81"
2035873;"conf/focs/StearnsLR76"
2035873;"conf/focs/YannakakisPK79"
2035873;"conf/sigmod/KungP79"
2035873;"conf/sigmod/Papadimitriou81"
2035873;"conf/sigmod/StearnsR81"
2035873;"journals/cacm/EswarranGLT76"
2035873;"journals/csur/BernsteinG81"
2035873;"journals/jacm/Papadimitriou79b"
2035873;"journals/jcss/MuroKM84"
2035873;"journals/tods/BayerHR80"
2035877;"books/acm/kim95/KimCGS95"
2035877;"books/aw/BertinoM93"
2035877;"books/aw/Salton89"
2035877;"books/bc/BatiniCN92"
2035877;"books/el/Ceri83"
2035877;"conf/caise/SpanoudakisC93"
2035877;"conf/ds/ShethK92"
2035877;"conf/er/CastanoAZ92"
2035877;"conf/er/FrancalanciP94"
2035877;"conf/ssr/CastanoAP95"
2035877;"conf/ssr/Diaz95"
2035877;"conf/vldb/Madnick95"
2035877;"conf/vldb/SiegelM91"
2035877;"journals/cacm/AikenMR94"
2035877;"journals/cacm/DevanbuBS91"
2035877;"journals/cacm/Diaz91"
2035877;"journals/cacm/KimM95"
2035877;"journals/cacm/MaidenS92"
2035877;"journals/cacm/Papazoglou95"
2035877;"journals/cacm/SaltonAB94"
2035877;"journals/cacm/Schmidt95"
2035877;"journals/cacm/TeoreyWBK89"
2035877;"journals/cj/FeldmanM86"
2035877;"journals/computer/Dvorak94"
2035877;"journals/csur/BatiniL86"
2035877;"journals/csur/Krueger92"
2035877;"journals/csur/ShethL90"
2035877;"journals/ijcis/CastanoA95"
2035877;"journals/ijcis/HammerM93"
2035877;"journals/is/AntonellisCV94"
2035877;"journals/tkde/BeckAN94"
2035877;"journals/tods/BrightHP94"
2035877;"journals/tods/Chen76"
2035877;"journals/tois/JarkeMSV92"
2035877;"journals/tois/MylopoulosBJKT90"
2035877;"journals/tosem/OstertagHDB92"
2035877;"journals/tse/AntonellisZ90"
2035877;"journals/tse/BankerKZ93"
2035877;"journals/tse/BatiniBS93"
2035877;"journals/tse/FrakesP94"
2035877;"journals/tse/JohnsonFH92"
2035877;"journals/tse/MaarekBK91"
2035877;"journals/tse/MiliMM95"
2035877;"journals/tse/ReubensteinW91"
2035877;"journals/vldb/ConstantopoulosJMV95"
2035877;"journals/vldb/SpaccapietraPD92"
2035879;"journals/tods/Chamberlin82"
2035879;"journals/tods/WeltyS81"
2035879;"persons/Codd72"
2035880;"conf/sigmod/Sayani74"
2035880;"journals/cacm/Bloom70"
2035880;"journals/cacm/SeveranceD76"
2035880;"journals/cacm/Young74"
2035880;"journals/csur/SeveranceC77"
2035880;"journals/tods/LohmanM77"
2035880;"journals/tods/SeveranceL76"
2035880;"journals/tse/ChandyBDU75"
2035881;"books/aw/Date75"
2035881;"conf/isca/DeMartinisLSW76"
2035881;"conf/pacific/Graves75"
2035881;"conf/sigmod/ChamberlinB74"
2035881;"conf/sigmod/HammerS78"
2035881;"conf/sigmod/Stonebraker75"
2035881;"conf/vldb/EswaranC75"
2035881;"conf/vldb/HammerM75"
2035881;"conf/vldb/Su77"
2035881;"conf/vldb/SuL75"
2035881;"journals/cacm/Codd70"
2035881;"journals/cj/Florentin74"
2035881;"journals/csur/Verhofstad78"
2035881;"journals/tc/SuNEL79"
2035881;"journals/tods/AstrahanBCEGGKLMMPTWW76"
2035881;"journals/tods/LinSS76"
2035881;"journals/tods/SeveranceL76"
2035881;"journals/tods/SuE78"
2035881;"journals/tse/HongS82"
2035882;"books/cs/Maier83"
2035882;"conf/ifip/Ullman83"
2035882;"conf/pods/AtzeniC85"
2035882;"conf/pods/AtzeniP82"
2035882;"conf/pods/ChanA86"
2035882;"conf/pods/Ullman82"
2035882;"conf/sigmod/Sagiv81"
2035882;"conf/vldb/Honeyman80"
2035882;"conf/vldb/Yannakakis81"
2035882;"journals/acr/MaierRW86"
2035882;"journals/acr/Yannakakis86"
2035882;"journals/ipl/GrahamM82"
2035882;"journals/jacm/ChanM87"
2035882;"journals/jacm/DowneyST80"
2035882;"journals/jacm/Honeyman82"
2035882;"journals/jacm/Sagiv91"
2035882;"journals/jacm/SagivY80"
2035882;"journals/jcss/GrahamY84"
2035882;"journals/siamcomp/AhoSU79"
2035882;"journals/siamcomp/ChanM87"
2035882;"journals/siamcomp/ItoIK85"
2035882;"journals/siamcomp/Sagiv83"
2035882;"journals/tods/AhoSU79"
2035882;"journals/tods/BeeriB79"
2035882;"journals/tods/Kent81"
2035882;"journals/tods/MaierMS79"
2035882;"journals/tods/MaierUV84"
2035882;"journals/tods/Mendelzon84"
2035882;"journals/tods/Sagiv83"
2035883;"books/aw/Date81"
2035883;"books/aw/Knuth73"
2035883;"books/mg/Wiederhold87"
2035883;"conf/sigmod/Christodoulakis83"
2035883;"journals/cacm/Cardenas75"
2035883;"journals/cacm/Cheung82"
2035883;"journals/cacm/Shneiderman73"
2035883;"journals/cacm/Yao77"
2035883;"journals/cj/HatzopoulosK82"
2035883;"journals/cj/Kollias78"
2035883;"journals/cj/PageW81a"
2035883;"journals/cj/Waters75"
2035883;"journals/csur/Wong80"
2035883;"journals/ipl/Hofri83"
2035883;"journals/ipl/KolliasMP90"
2035883;"journals/jacm/CalderbankCF84"
2035883;"journals/jacm/CalderbankCF88"
2035883;"journals/tods/AndersonB77"
2035883;"journals/tods/Christodoulakis84"
2035883;"journals/tods/Christodoulakis87"
2035883;"journals/tods/ShneidermanG76"
2035883;"journals/tods/Tuel78"
2035883;"journals/tods/Yao77"
2035884;"conf/ac/Gray78"
2035884;"conf/icdcs/Kumar90"
2035884;"conf/icde/ParisL88"
2035884;"conf/podc/AgrawalA89"
2035884;"conf/podc/MahaneyS85"
2035884;"conf/pods/AbbadiSC85"
2035884;"conf/pods/AgrawalA90"
2035884;"conf/sosp/DavcevB85"
2035884;"conf/sosp/Gifford79"
2035884;"conf/vldb/AgrawalA90"
2035884;"journals/cacm/EswarranGLT76"
2035884;"journals/csur/DavidsonG85"
2035884;"journals/dc/BernsteinG87"
2035884;"journals/ipl/AgrawalA90"
2035884;"journals/jacm/Garcia-MolinaB85"
2035884;"journals/jacm/SilberschatzK80"
2035884;"journals/tocs/Herlihy86"
2035884;"journals/tocs/Maekawa85"
2035884;"journals/tocs/SchlichtingS83"
2035884;"journals/tods/AbbadiT89"
2035884;"journals/tods/EagerS83"
2035884;"journals/tods/Herlihy87"
2035884;"journals/tods/JajodiaM90"
2035884;"journals/tods/KungR81"
2035884;"journals/tods/Thomas79"
2035884;"journals/tse/AhamadA89"
2035885;"journals/cacm/Cardenas75"
2035885;"journals/tods/BatoryG82"
2035885;"journals/tods/ShneidermanG76"
2035887;"conf/sigmod/YuC77"
2035887;"journals/csur/DenningD79"
2035887;"journals/tods/Beck80"
2035887;"journals/tods/Denning80"
2035887;"journals/tods/DobkinJL79"
2035887;"journals/tods/Reiss84"
2035887;"journals/tse/DavidaLSW78"
2035891;"conf/ifip/Bubenko80"
2035891;"conf/sigmod/BunemanF79"
2035891;"conf/sigmod/HammerB80"
2035891;"conf/sigmod/RoweS79"
2035891;"conf/sigmod/Wasserman79"
2035891;"conf/vldb/AlbanoCOO83"
2035891;"conf/vldb/Brodie81"
2035891;"conf/vldb/Gray81"
2035891;"conf/vldb/LumGSTJSFTYRKNSABJ79"
2035891;"conf/vldb/Weber78"
2035891;"journals/cj/AtkinsonBCCM83"
2035891;"journals/is/BillerN78"
2035891;"journals/is/Brodie80"
2035891;"journals/is/CeriPB81"
2035891;"journals/jcss/Milner78"
2035891;"journals/tods/HammerM81"
2035891;"journals/tods/Kent79"
2035891;"journals/tods/MylopoulosBW80"
2035891;"journals/tods/Shipman81"
2035891;"journals/tods/Shopiro79"
2035891;"journals/tods/SmithS77"
2035891;"journals/tse/Roussopoulos79"
2035891;"journals/tse/TeichroewH77"
2035892;"books/aw/AhoHU74"
2035892;"journals/cacm/Minsky76"
2035892;"journals/cacm/RivestSA78"
2035892;"journals/tc/KamD79"
2035892;"journals/tods/KamU77"
2035892;"journals/tse/DavidaLSW78"
2035893;"journals/tods/DobkinJL79"
2035893;"journals/tse/DeMilloDL78"
2035894;"books/aw/GoldbergR83"
2035894;"conf/icde/BeechM88"
2035894;"conf/icde/CliffordC87"
2035894;"conf/oodbs/OBrienBS86"
2035894;"conf/oopsla/MaierSOP86"
2035894;"conf/oopsla/Snyder86"
2035894;"conf/sigmod/CarusoS88"
2035894;"conf/sigmod/CopelandM84"
2035894;"conf/sigmod/GadiaY88"
2035894;"conf/sigmod/McCarthyD89"
2035894;"conf/sigmod/Orenstein86"
2035894;"conf/sigmod/StonebrakerRG83"
2035894;"conf/vldb/KlaholdSW86"
2035894;"journals/csur/HullK87"
2035894;"journals/tods/CliffordW83"
2035894;"journals/tods/Snodgrass87"
2035894;"journals/tois/BanerjeeCGKWBK87"
2035894;"journals/tois/FishmanBCCCDDHKLMNRS87"
2035894;"journals/tois/Sciore89"
2035894;"journals/tse/DittrichL88"
2035895;"journals/cacm/Denning68"
2035895;"journals/cacm/GoldK74"
2035895;"journals/cacm/RitchieT74"
2035895;"journals/cj/Joseph70"
2035895;"journals/ibmrd/Tuel76"
2035895;"journals/jacm/AhoDU71"
2035895;"journals/tc/Trivedi76"
2035895;"journals/tc/Trivedi77a"
2035895;"journals/tse/BaerS76"
2035896;"conf/vldb/SuL75"
2035896;"journals/cacm/CanadayHIRW74"
2035896;"journals/tc/BaumH76"
2035896;"journals/tods/LinSS76"
2035897;"conf/ac/Gray78"
2035897;"conf/ds/GrayLPT76"
2035897;"conf/icse/AlsbergD76"
2035897;"conf/sosp/Ellis77"
2035897;"journals/cacm/EswarranGLT76"
2035897;"journals/cacm/Lamport78"
2035897;"journals/tods/Thomas79"
2035897;"journals/tse/BernsteinRGP78"
2035898;"books/aw/Knuth73"
2035898;"conf/pods/Burkhard84"
2035898;"conf/sigmod/Lomet83"
2035898;"conf/vldb/Larson80"
2035898;"conf/vldb/Litwin80"
2035898;"journals/acta/BayerM72"
2035898;"journals/jacm/GhoshS69"
2035898;"journals/software/LitwinL87"
2035898;"journals/tods/BayerU77"
2035898;"journals/tods/Lomet83"
2035898;"journals/tods/Lomet87"
2035900;"conf/adbt/77"
2035900;"conf/adbt/Clark77"
2035900;"conf/adbt/Pirotte77"
2035900;"conf/adbt/Reiter77"
2035900;"conf/vldb/Warren81"
2035900;"journals/ai/Kaplan82"
2035900;"journals/ai/McCord82"
2035900;"journals/ai/PereiraW80a"
2035900;"journals/cacm/Codd70"
2035900;"journals/jacm/Robinson65"
2035900;"journals/tods/Codd79"
2035900;"journals/tods/HendrixSSS78"
2035900;"persons/Codd74"
2035902;"books/cs/Ullman82"
2035902;"books/mk/MeltonS93"
2035902;"conf/dpds/Chen90"
2035902;"conf/icde/Galindo-LegariaR92"
2035902;"conf/pods/Dayal83"
2035902;"conf/pods/Tay90"
2035902;"conf/sigmod/BhargavaGI95"
2035902;"conf/sigmod/Galindo-Legaria94"
2035902;"conf/sigmod/GraefeD87"
2035902;"conf/sigmod/RosenthalG90"
2035902;"conf/sigmod/SelingerACLP79"
2035902;"conf/vldb/Dayal87"
2035902;"conf/vldb/Muralikrishna89"
2035902;"conf/vldb/OnoL90"
2035902;"conf/vldb/RosenthalR84"
2035902;"conf/vldb/SchollPS87"
2035902;"conf/vldb/WangM90"
2035902;"journals/acta/RothKS89"
2035902;"journals/csur/ShethL90"
2035902;"journals/debu/RosenthalH86"
2035902;"journals/sigmod/David92"
2035902;"journals/tkde/Graefe94"
2035902;"journals/tkde/HaasCLMWLLPCS90"
2035902;"journals/tkde/LeeW94"
2035902;"journals/tods/Codd79"
2035902;"journals/tods/Kim82"
2035902;"journals/tods/OzsoyogluMO89"
2035902;"journals/tse/DayalH84"
2035906;"books/cs/Maier83"
2035906;"books/cs/Ullman89"
2035906;"books/mk/minker88/ChakravarthyGM88"
2035906;"conf/adbt/Chang79"
2035906;"conf/eds/IoannidisW86"
2035906;"conf/eds/IoannidisW88"
2035906;"conf/eds/Vieille86"
2035906;"conf/icde/AgrawalD88"
2035906;"conf/icde/HanL86"
2035906;"conf/icde/SippuS88"
2035906;"conf/icde/YuZ87"
2035906;"conf/pods/BancilhonMSU86"
2035906;"conf/pods/BeeriKBR87"
2035906;"conf/pods/BeeriR87"
2035906;"conf/pods/Naughton86"
2035906;"conf/pods/Naughton87"
2035906;"conf/pods/SaccaZ86"
2035906;"conf/pods/Sagiv87"
2035906;"conf/pods/Shmueli87"
2035906;"conf/sigmod/BancilhonR86"
2035906;"conf/sigmod/GardarinM86"
2035906;"conf/sigmod/HanH87"
2035906;"conf/sigmod/JagadishAN87"
2035906;"conf/sigmod/SaccaZ87"
2035906;"conf/sigmod/ZhangY87"
2035906;"conf/vldb/AgrawalJ87"
2035906;"conf/vldb/CeriGL86"
2035906;"conf/vldb/Gardarin87"
2035906;"conf/vldb/Ioannidis85"
2035906;"conf/vldb/Nejdl87"
2035906;"conf/vldb/RaschidS86"
2035906;"journals/jacm/HenschenN84"
2035906;"journals/tods/Ullman85"
2035906;"journals/tse/TroyYZ89"
2035909;"books/aw/Date77"
2035909;"conf/berkeley/RothnieG77"
2035909;"conf/berkeley/Wong77"
2035909;"conf/icod/SelingerA80"
2035909;"conf/sigmod/ChiuH80"
2035909;"conf/sigmod/EpsteinSW78"
2035909;"conf/sigmod/GoudaD81"
2035909;"conf/sigmod/SelingerACLP79"
2035909;"conf/vldb/RothnieG77"
2035909;"journals/cacm/Yao77"
2035909;"journals/is/BernsteinG81"
2035909;"journals/jacm/BernsteinC81"
2035909;"journals/siamcomp/BernsteinG81"
2035909;"journals/tods/Babb79"
2035909;"journals/tods/BernsteinS80"
2035909;"journals/tods/BernsteinSR80"
2035909;"journals/tods/GoodmanS82"
2035909;"journals/tods/HammerS80"
2035909;"journals/tods/KerschbergTY82"
2035909;"journals/tods/OzkarahanSS77"
2035909;"journals/tods/RothnieBFGHLRSW80"
2035909;"journals/tods/SuE78"
2035909;"journals/tods/WongY76"
2035909;"journals/tse/HevnerY79"
2035910;"books/aw/Date95"
2035910;"books/aw/MannilaR92"
2035910;"books/bc/AtzeniA93"
2035910;"books/cs/Maier83"
2035910;"books/cs/Ullman88"
2035910;"books/fm/GareyJ79"
2035910;"conf/adbt/Reiter77"
2035910;"conf/focs/Vardi82"
2035910;"conf/icdt/NummenmaaT90"
2035910;"conf/ifip/Armstrong74"
2035910;"conf/pods/Kundu85"
2035910;"conf/pods/Sciore83a"
2035910;"conf/sigmod/BiskupDB79"
2035910;"conf/sigmod/Sciore81"
2035910;"conf/vldb/Honeyman80"
2035910;"journals/acta/LeveneL97"
2035910;"journals/acta/MannilaR83"
2035910;"journals/iandc/AtzeniM86"
2035910;"journals/ipl/JouF82"
2035910;"journals/ipl/KandziaM80"
2035910;"journals/ipl/Osborn79"
2035910;"journals/ipl/Vardi84"
2035910;"journals/jacm/BeeriFMY83"
2035910;"journals/jacm/ImielinskiL84"
2035910;"journals/jacm/Lien82"
2035910;"journals/jacm/Maier80"
2035910;"journals/jcss/LucchesiO78"
2035910;"journals/jcss/YuanO92"
2035910;"journals/siamcomp/BeeriH81"
2035910;"journals/tods/AhoBU79"
2035910;"journals/tods/AtzeniC89"
2035910;"journals/tods/BeeriB79"
2035910;"journals/tods/BeeriK86"
2035910;"journals/tods/Codd79"
2035910;"journals/tods/DateF92"
2035910;"journals/tods/MaierMS79"
2035910;"journals/tods/Rissanen77"
2035910;"persons/Codd71a"
2035913;"conf/vldb/Larson80"
2035913;"conf/vldb/Larson82"
2035913;"conf/vldb/Litwin80"
2035913;"journals/bit/Mullin81"
2035913;"journals/cj/Larson85"
2035913;"journals/cj/RamamohanaraoL82"
2035913;"journals/tods/Larson82"
2035913;"journals/tods/RamamohanaraoS84"
2035915;"books/aw/Date86"
2035915;"books/cs/Maier83"
2035915;"books/cs/Ullman82"
2035915;"books/mg/SilberschatzK86"
2035915;"conf/adbt/Reiter77"
2035915;"conf/vldb/Motro86"
2035915;"journals/ibmsj/Zloof77"
2035915;"journals/tois/Motro86a"
2035916;"books/cs/Ullman82"
2035916;"conf/adbt/Clark77"
2035916;"conf/eds/Weber86"
2035916;"conf/icde/Davidson84"
2035916;"conf/icdt/Winslett86"
2035916;"conf/jcdkb/Keller82"
2035916;"conf/pods/FaginUV83"
2035916;"conf/pods/Hegner87"
2035916;"conf/pods/Wilkins86"
2035916;"conf/pods/Zaniolo82"
2035916;"conf/sigmod/Vassiliou79"
2035916;"conf/vldb/AbiteboulG85"
2035916;"journals/acr/FaginKUV86"
2035916;"journals/ai/Doyle79"
2035916;"journals/ai/Ginsberg86"
2035916;"journals/ai/KleerW87"
2035916;"journals/ai/Lifschitz85"
2035916;"journals/ai/McCarthy80"
2035916;"journals/ai/MichalskiW86"
2035916;"journals/ai/Nilsson86"
2035916;"journals/ai/Reiter87"
2035916;"journals/jacm/ImielinskiL84"
2035916;"journals/jacm/Reiter80"
2035916;"journals/tods/BancilhonS81"
2035916;"journals/tods/Codd79"
2035916;"journals/tods/DayalB82"
2035918;"books/wi/Cochran77"
2035918;"conf/icde/BuchmannMHD89"
2035918;"conf/pods/HouOT88"
2035918;"conf/sigmod/McCarthyD89"
2035918;"conf/sigmod/MuralikrishnaD88"
2035918;"conf/sigmod/OlkenRX90"
2035918;"conf/sigmod/Piatetsky-ShapiroC84"
2035918;"conf/sigmod/SelingerACLP79"
2035918;"conf/vldb/AbbottG88"
2035918;"conf/vldb/AbbottG89"
2035918;"conf/vldb/CareyJL89"
2035918;"conf/vldb/OlkenR86"
2035918;"conf/vldb/OlkenR89"
2035918;"journals/csur/ManninoCS88"
2035918;"journals/is/Christodoulakis83"
2035918;"journals/sigmod/BultzingsloewenDILLS88"
2035918;"journals/sigmod/DayalBBCHLMRSCLJ88"
2035918;"journals/sigmod/LinL88"
2035918;"journals/sigmod/Singhal88"
2035918;"journals/sigmod/StankovicZ88"
2035918;"journals/tods/HouO91"
2035918;"journals/tse/Rowe85"
2035920;"journals/cacm/Cardenas75"
2035920;"journals/cacm/Cheung82"
2035920;"journals/cacm/Yao77"
2035920;"journals/csur/SeveranceC77"
2035920;"journals/ipl/PalviaM84"
2035920;"journals/tods/BatoryG82"
2035920;"journals/tods/ShneidermanG76"
2035920;"journals/tods/Yao77"
2035921;"books/aw/BernsteinHG87"
2035921;"books/mg/CeriP84"
2035921;"conf/ac/Gray78"
2035921;"conf/berkeley/CeriO82"
2035921;"conf/berkeley/LinN82"
2035921;"conf/berkeley/MenasceM78"
2035921;"conf/berkeley/Ries79"
2035921;"conf/podc/BalterBD82"
2035921;"conf/pods/AbbadiSC85"
2035921;"conf/sigmod/CareyL86"
2035921;"conf/sigmod/CareyL89"
2035921;"conf/sigmod/SinhaNM85"
2035921;"conf/vldb/BernsteinG80a"
2035921;"conf/vldb/Bhide88"
2035921;"conf/vldb/CareyL88"
2035921;"conf/vldb/CareyS84"
2035921;"conf/vldb/DeWittGGHKM86"
2035921;"conf/vldb/LinN83"
2035921;"conf/vldb/NoeW87"
2035921;"conf/vldb/Schlageter81"
2035921;"journals/cacm/Lamport78"
2035921;"journals/csur/BernsteinG81"
2035921;"journals/ibmsj/ChengLSW84"
2035921;"journals/pe/YuCDI87"
2035921;"journals/tc/Li87"
2035921;"journals/tocs/LazowskaZCZ86"
2035921;"journals/tocs/Reed83"
2035921;"journals/tods/AgrawalCL87"
2035921;"journals/tods/BernsteinG84"
2035921;"journals/tods/EagerS83"
2035921;"journals/tods/MohanLO86"
2035921;"journals/tods/RosenkrantzSL78"
2035921;"journals/tods/Thomas79"
2035921;"journals/tods/TraigerGGL82"
2035921;"journals/tse/Ozsu85"
2035921;"journals/tse/Stonebraker79"
2035922;"books/aw/AhoHU74"
2035922;"books/cs/HorowitzS78"
2035922;"books/fm/GareyJ79"
2035922;"books/mg/CeriP84"
2035922;"conf/berkeley/Apers81"
2035922;"conf/berkeley/Wong77"
2035922;"conf/berkeley/YuLCC82"
2035922;"conf/ddss/Apers81"
2035922;"conf/ddss/TothMR81"
2035922;"conf/icod/CeriMP80"
2035922;"conf/icod/SelingerA80"
2035922;"conf/ifip/Eswaran74"
2035922;"conf/sigmod/CeriNP82"
2035922;"conf/sigmod/EpsteinSW78"
2035922;"conf/stoc/Cook71"
2035922;"conf/vldb/Adiba81"
2035922;"conf/vldb/AdibaCDGB78"
2035922;"conf/vldb/AdibaL80"
2035922;"conf/vldb/RothnieG77"
2035922;"journals/csur/YuC84"
2035922;"journals/tods/BernsteinGWRR81"
2035922;"journals/tods/MahmoudR76"
2035922;"journals/tods/NavatheCWD84"
2035922;"journals/tods/SaccaW85"
2035922;"journals/tse/ApersHY83"
2035922;"journals/tse/CeriNW83"
2035922;"journals/tse/HevnerY79"
2035922;"journals/tse/WahL85"
2035924;"books/cs/Ullman88"
2035924;"books/cs/Ullman89"
2035924;"books/sp/kimrb85/Jarke85"
2035924;"conf/icde/BlakeleyM90"
2035924;"conf/sigmod/BlakeleyLT86"
2035924;"conf/sigmod/Colby89"
2035924;"conf/sigmod/GanskiW87"
2035924;"conf/sigmod/GyssensG88"
2035924;"conf/sigmod/Hanson87"
2035924;"conf/sigmod/Hanson92"
2035924;"conf/sigmod/HansonCKW90"
2035924;"conf/sigmod/LindsayHM86"
2035924;"conf/sigmod/SelingerACLP79"
2035924;"conf/sigmod/Sellis86"
2035924;"conf/sigmod/StonebrakerJGP90"
2035924;"conf/sigmod/WolfsonDSY91"
2035924;"conf/vldb/Bultzingsloewen87"
2035924;"conf/vldb/CareySLLM90"
2035924;"conf/vldb/CeriW91"
2035924;"conf/vldb/Dayal87"
2035924;"conf/vldb/RosenthalCBB89"
2035924;"conf/vldb/SchollPS87"
2035924;"journals/acr/ThomasF86"
2035924;"journals/cacm/Codd70"
2035924;"journals/cacm/SmithC75"
2035924;"journals/csur/JarkeK84"
2035924;"journals/is/Dadashzadeh89"
2035924;"journals/is/OzsuM90a"
2035924;"journals/is/SchekS86"
2035924;"journals/tkde/JensenMR91"
2035924;"journals/tkde/QianW91"
2035924;"journals/tods/Kim82"
2035924;"journals/tods/Nakano90"
2035924;"journals/tods/NegriP91"
2035924;"journals/tods/OzsoyogluOM87"
2035924;"journals/tods/ParedaensG92"
2035924;"journals/tods/RothKS88"
2035924;"journals/tods/Roussopoulos91"
2035924;"journals/tods/Sacco86"
2035924;"journals/tods/SeveranceL76"
2035924;"journals/tods/Valduriez87"
2035924;"journals/tse/CeriG85"
2035924;"journals/tse/Omiecinski89"
2035924;"journals/tse/OzsoyogluW89"
2035934;"books/cs/Ullman82"
2035934;"conf/adbt/Chang79"
2035934;"conf/adbt/Clark77"
2035934;"conf/adbt/Reiter77"
2035934;"conf/adbt/Reiter77a"
2035934;"conf/pods/ChandraH82"
2035934;"conf/popl/AhoU79"
2035934;"conf/slp/TaylorLMS84"
2035934;"journals/jacm/EmdenK76"
2035934;"journals/jacm/HenschenN84"
2035934;"journals/jacm/Kowalski75"
2035934;"journals/siamcomp/Tarjan72"
2035935;"books/aw/BernsteinHG87"
2035935;"books/mk/GrayR93"
2035935;"conf/icdt/Kuo92"
2035935;"conf/podc/LynchT87"
2035935;"conf/pods/Selinger87"
2035935;"journals/computer/Fekete93"
2035935;"journals/csur/HarderR83"
2035935;"journals/jacm/Hadzilacos88"
2035935;"journals/jcss/FeketeLMW90"
2035935;"journals/tods/MohanHLPS92"
2035936;"books/aw/AhoHU74"
2035936;"conf/ifip/Codd74"
2035936;"conf/sigmod/YuC77"
2035936;"conf/vldb/HammerM75"
2035936;"conf/vldb/KerschbergKT76"
2035936;"journals/cacm/Codd70"
2035936;"journals/cacm/SmithS77"
2035936;"journals/jacm/Reiss79"
2035936;"journals/tods/Chen76"
2035936;"journals/tods/Chin78"
2035936;"journals/tods/Codd79"
2035936;"journals/tods/Denning80"
2035936;"journals/tods/DenningDS79"
2035936;"journals/tods/DobkinJL79"
2035936;"journals/tods/KamU77"
2035936;"journals/tods/SmithS77"
2035936;"journals/tse/DeMilloDL78"
2035936;"journals/tse/OzsoyogluC82"
2035939;"books/mg/CormenLR89"
2035939;"conf/icde/GraefeM93"
2035939;"conf/sigmod/GangulyHK92"
2035939;"conf/sigmod/GraefeD87"
2035939;"conf/sigmod/Hellerstein94"
2035939;"conf/sigmod/HellersteinS93"
2035939;"conf/sigmod/IoannidisK90"
2035939;"conf/sigmod/SelingerACLP79"
2035939;"conf/vldb/ChaudhuriS93"
2035939;"conf/vldb/ChaudhuriS94"
2035939;"conf/vldb/ChaudhuriS96"
2035939;"conf/vldb/ChimentiGK89"
2035939;"conf/vldb/KemperMS92"
2035939;"conf/vldb/KrishnamurthyBZ86"
2035939;"conf/vldb/LeeFL88"
2035939;"journals/tods/Shapiro86"
2035939;"journals/tods/WhangK90"
2035939;"phd/Hellerstein95"
2035940;"books/aw/BernsteinHG87"
2035940;"books/cs/Ullman82"
2035940;"books/mg/CeriP84"
2035940;"conf/ac/Gray78"
2035940;"conf/focs/KanellakisP81"
2035940;"conf/podc/DworkS83"
2035940;"conf/pods/WolfsonY85"
2035940;"conf/sigmod/AgrawalCL85"
2035940;"journals/cacm/EswarranGLT76"
2035940;"journals/csur/BernsteinG81"
2035940;"journals/jacm/SilberschatzK80"
2035940;"journals/jcss/KanellakisP84"
2035940;"journals/tse/Silberschatz83a"
2035942;"books/aw/Knuth73"
2035942;"conf/sigmod/BancilhonS80"
2035942;"conf/sigmod/BoralD80"
2035942;"conf/sigmod/ChiuH80"
2035942;"conf/sigmod/DeWitt79"
2035942;"conf/sigmod/Gotlieb75"
2035942;"conf/vldb/BihanELLGST80"
2035942;"conf/vldb/ChamberlinGY81"
2035942;"conf/vldb/Karlsson81"
2035942;"journals/cacm/Codd70"
2035942;"journals/ibmsj/BlasgenE77"
2035942;"journals/is/AuerHLLSSSTZ81"
2035942;"journals/jacm/BernsteinC81"
2035942;"journals/tc/Preparata78"
2035942;"journals/tods/Babb79"
2035942;"journals/tods/BanerjeeHB78"
2035942;"journals/tods/BittonBDW83"
2035942;"journals/tods/OzkarahanSS77"
2035942;"journals/tods/RothnieBFGHLRSW80"
2035942;"journals/tods/StonebrakerWKH76"
2035943;"books/aw/AhoHU74"
2035943;"conf/sigmod/Batory81"
2035943;"conf/vldb/NakamuraM78"
2035943;"journals/cacm/SeveranceD76"
2035943;"journals/cacm/Shneiderman73"
2035943;"journals/csur/SockutG79"
2035943;"journals/is/HatzopoulosK83"
2035943;"journals/tods/LohmanM77"
2035943;"journals/tods/Tuel78"
2035943;"journals/tods/Yao77"
2035943;"journals/tods/YaoDT76"
2035944;"books/aw/Knuth73"
2035944;"conf/pods/Burkhard84"
2035944;"conf/pods/OrensteinM84"
2035944;"conf/sigmod/Litwin81"
2035944;"conf/sigmod/Robinson81"
2035944;"conf/vldb/Larson80"
2035944;"conf/vldb/Litwin78"
2035944;"conf/vldb/Litwin80"
2035944;"conf/vldb/Orenstein83"
2035944;"journals/acta/BayerM72"
2035944;"journals/bit/Burkhard83"
2035944;"journals/bit/Larson78"
